competênciamov;região;uf;município;seção;subclasse;saldomovimentação;cbo2002ocupação;categoria;graudeinstrução;idade;horascontratuais;raçacor;sexo;tipoempregador;tipoestabelecimento;tipomovimentação;tipodedeficiência;indtrabintermitente;indtrabparcial;salário;tamestabjan;indicadoraprendiz;origemdainformação;competênciadec;competênciaexc;indicadordeexclusão;indicadordeforadoprazo;unidadesaláriocódigo;valorsaláriofixo
202205;2;29;292740;P;8599699;-1;351305;101;7;24;40,00;3;3;0;1;43;0;0;0;1212,00;10;0;1;202205;202301;1;0;5;1212,00
202205;4;41;412550;I;5611203;1;141510;101;7;39;36,00;1;1;0;1;97;0;0;0;2200,00;5;0;1;202205;202301;1;0;5;2200,00
202205;2;29;291120;F;4120400;-1;514215;101;7;22;44,00;6;1;0;1;31;0;0;0;1212,00;5;0;1;202205;202301;1;0;5;1212,00
202205;3;33;330455;M;7319002;1;313205;101;6;29;42,00;3;1;0;1;97;0;0;0;1350,00;1;0;1;202206;202301;1;1;5;1350,00
202205;1;16;160030;G;4744004;1;784205;101;7;34;44,00;6;1;0;1;97;0;0;0;1375,00;1;0;1;202205;202301;1;0;5;1375,00
202205;3;31;310860;F;4330499;-1;716610;101;5;24;44,00;1;1;0;1;31;0;0;0;1500,00;6;0;1;202205;202301;1;0;5;1500,00
202205;3;33;330170;C;1412602;-1;763210;101;5;32;45,00;1;3;0;1;40;0;0;0;1292,89;1;0;1;202205;202301;1;0;5;1292,89
202205;3;31;310860;F;4330499;-1;715315;101;6;23;44,00;1;1;0;1;31;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;5;51;510360;G;4781400;1;521110;101;7;31;44,00;6;3;0;1;97;0;0;0;1270,00;2;0;1;202205;202301;1;0;5;1270,00
202205;3;31;310620;N;8112500;-1;715230;101;7;37;44,00;6;1;0;1;31;0;0;0;1535,60;1;0;1;202205;202301;1;0;5;1535,60
202205;3;35;355410;S;9602502;-1;514320;101;7;52;44,00;1;3;0;1;31;0;0;0;1415,00;3;0;1;202205;202301;1;0;5;1415,00
202205;3;33;330455;I;5620101;1;411010;101;7;31;44,00;3;3;0;1;97;0;0;0;1212,00;1;0;1;202205;202301;1;0;5;1212,00
202205;2;28;280290;F;4221902;1;731125;101;7;24;44,00;3;1;0;1;97;0;0;0;1267,29;7;0;1;202205;202301;1;0;5;1267,29
202205;3;35;354640;H;4930202;1;783225;101;4;31;44,00;1;1;0;1;97;0;0;0;2603,75;8;0;1;202205;202301;1;0;5;2603,75
202205;3;31;310860;F;4330499;-1;715505;101;7;31;44,00;3;1;0;1;40;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;4;41;410690;G;4712100;1;415210;101;7;33;44,00;6;3;0;1;97;0;0;0;1684,35;4;0;1;202207;202301;1;1;5;1684,35
202205;1;15;150442;F;4120400;1;720220;101;6;61;44,00;3;1;0;1;97;0;0;0;2000,00;5;0;1;202205;202301;1;0;5;2000,00
202205;3;35;353180;O;8411600;-1;231210;101;9;26;38,00;1;3;0;1;40;0;0;0;3326,90;2;0;1;202211;202301;1;1;1;17,51
202205;4;43;431140;F;4120400;1;716510;101;4;41;45,00;1;1;0;1;97;0;0;0;1912,50;5;0;1;202205;202301;1;0;1;8,50
202205;2;29;292740;S;9430800;1;241005;101;9;38;44,00;6;3;0;1;97;0;0;0;3001,50;5;0;1;202205;202301;1;0;5;3001,50
202205;1;13;130260;N;7820500;1;731150;106;7;29;44,00;3;1;0;1;97;0;0;0;1515,80;9;0;1;202205;202301;1;0;1;6,89
202205;3;33;330455;I;5611201;1;513405;101;4;22;44,00;1;1;0;1;97;0;0;0;1212,00;4;0;1;202209;202301;1;1;5;1212,00
202205;3;33;330455;G;4673700;1;411005;101;7;46;44,00;6;1;0;1;97;0;0;0;1490,04;1;0;1;202210;202301;1;1;5;1490,04
202205;1;11;110020;E;3812200;-1;411005;101;7;28;44,00;3;3;0;1;31;1;0;0;1528,59;8;0;1;202205;202301;1;0;5;1528,59
202205;3;31;310620;C;2942500;-1;784205;101;7;39;44,00;6;1;0;1;31;0;0;0;1408,12;1;0;1;202208;202301;1;1;5;1408,12
202205;5;51;510267;G;4772500;1;521110;101;7;33;44,00;6;3;0;1;97;0;0;0;2500,20;1;0;1;202212;202301;1;1;2;83,34
202205;3;35;353180;O;8411600;-1;231210;101;9;33;12,00;1;3;0;1;31;0;0;1;1050,60;2;0;1;202211;202301;1;1;1;17,51
202205;2;28;280290;F;4221902;1;732120;101;7;43;44,00;3;1;0;1;97;0;0;0;1525,02;7;0;1;202205;202301;1;0;5;1525,02
202205;4;43;431490;N;7830200;-1;411005;101;7;23;42,50;1;3;0;1;40;0;0;0;1407,81;6;0;1;202205;202301;1;0;5;1407,81
202205;3;35;353180;O;8411600;-1;231210;101;9;36;38,00;6;3;0;1;40;0;0;0;3326,90;2;0;1;202211;202301;1;1;1;17,51
202205;5;52;520870;R;9313100;1;422105;101;7;26;48,00;1;3;0;1;97;0;0;0;1212,00;2;0;1;202205;202301;1;0;5;1212,00
202205;3;33;330455;N;8211300;1;212420;101;80;38;44,00;6;1;0;1;97;0;0;0;5628,10;10;0;1;202205;202301;1;0;5;5628,10
202205;3;31;317020;I;5510801;-1;513315;101;7;36;36,00;6;1;0;1;31;0;0;0;1117,32;4;0;1;202205;202301;1;0;5;1117,32
202205;2;28;280290;F;4221902;1;862130;101;7;34;44,00;6;1;0;1;97;0;0;0;1377,52;7;0;1;202205;202301;1;0;5;1377,52
202205;3;35;353180;O;8411600;-1;234664;101;9;32;20,00;3;3;0;1;40;0;0;1;2016,00;2;0;1;202211;202301;1;1;1;20,16
202205;4;41;412080;N;7820500;1;784205;106;7;31;44,00;6;3;0;1;97;0;0;0;1434,40;1;0;1;202205;202301;1;0;1;6,52
202205;3;35;354390;O;8411600;1;331205;105;9;36;30,00;3;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;35;355220;F;4399103;-1;715210;101;7;27;44,00;1;1;0;1;31;0;0;0;2182,25;5;0;1;202205;202301;1;0;5;2182,25
202205;3;31;313760;N;8211300;1;513435;101;7;25;44,00;6;3;0;1;97;0;0;0;1388,00;1;0;1;202209;202301;1;1;5;1388,00
202205;3;35;354390;O;8411600;1;331205;105;9;67;27,00;1;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;35;355030;N;7820500;1;142330;101;7;21;44,00;1;3;0;1;97;0;0;0;2300,00;5;0;1;202205;202301;1;0;5;2300,00
202205;3;31;310860;F;4330499;-1;715505;101;7;20;44,00;3;1;0;1;40;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;3;31;310620;G;4712100;1;521140;101;7;37;44,00;6;1;0;1;97;0;0;0;1350,00;2;0;1;202205;202301;1;0;5;1350,00
202205;3;35;351880;H;4930202;1;414125;101;7;34;44,00;6;1;0;1;97;0;0;0;1880,32;5;0;1;202205;202301;1;0;5;1880,32
202205;2;26;261530;I;5611201;1;411010;101;7;30;44,00;3;1;0;1;97;0;0;0;1212,00;1;0;1;202205;202301;1;0;5;1212,00
202205;3;31;310560;F;4292802;1;725205;101;7;36;44,00;3;1;0;1;97;0;0;0;1999,44;8;0;1;202205;202301;1;0;5;1999,44
202205;3;31;310620;N;8112500;-1;715230;101;7;60;44,00;6;1;0;1;31;0;0;0;2037,20;1;0;1;202205;202301;1;0;5;2037,20
202205;5;52;520140;G;4635402;-1;521115;101;7;25;44,00;2;1;0;1;32;0;0;0;1461,26;7;0;1;202205;202301;1;0;5;1461,26
202205;2;26;261530;G;4712100;-1;411005;101;7;27;44,00;6;1;0;1;31;0;0;0;3000,00;2;0;1;202208;202301;1;1;5;3000,00
202205;4;41;410690;M;6920601;-1;413105;101;80;42;44,00;1;3;0;1;31;0;0;0;2440,22;2;0;1;202205;202301;1;0;5;2440,22
202205;3;31;311860;G;4772500;1;521105;101;7;19;45,00;3;3;0;1;97;0;0;0;1288,77;1;0;1;202205;202301;1;0;5;1288,77
202205;3;35;354390;O;8411600;1;331205;105;9;56;27,00;1;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;1;16;160030;F;4120400;1;717020;101;7;24;44,00;6;1;0;1;97;0;0;0;1300,15;7;0;1;202205;202301;1;0;5;1300,15
202205;3;35;355410;A;151201;-1;784205;101;7;24;44,00;1;1;0;1;31;0;0;0;1459,00;3;0;1;202207;202301;1;1;5;1459,00
202205;3;35;352050;N;8121400;1;514225;111;6;22;38,00;3;3;0;1;97;0;1;0;1166,60;1;0;1;202205;202301;1;0;1;6,14
202205;3;33;330455;N;8299706;1;421205;101;5;28;48,00;1;3;0;1;97;0;0;0;1254,54;2;0;1;202205;202301;1;0;5;1254,54
202205;4;42;420910;G;4729699;-1;521110;101;7;42;44,00;6;1;0;1;40;0;0;0;,00;3;0;1;202205;202301;1;0;5;,00
202205;3;35;354780;N;7820500;1;784205;106;5;35;42,00;1;1;0;1;97;0;0;0;1467,90;7;0;1;202205;202301;1;0;1;6,99
202205;2;28;280390;G;4771701;1;223405;101;9;23;44,00;6;3;0;1;97;0;0;0;1809,11;2;0;1;202205;202301;1;0;5;1809,11
202205;3;35;355410;S;9602502;-1;322130;101;9;25;48,00;1;3;0;1;40;0;0;0;1800,00;3;0;1;202205;202301;1;0;5;1800,00
202205;3;35;350280;C;1412601;-1;761410;101;7;37;44,00;6;1;0;1;40;0;0;0;1518,00;3;0;1;202205;202301;1;0;5;1518,00
202205;1;15;150442;F;4120400;1;717020;101;7;29;44,00;3;1;0;1;97;0;0;0;1243,67;5;0;1;202205;202301;1;0;5;1243,67
202205;3;31;310860;F;4330499;-1;716610;101;7;29;44,00;3;1;0;1;40;0;0;0;1500,00;6;0;1;202205;202301;1;0;5;1500,00
202205;3;35;354390;O;8411600;1;331205;105;9;49;30,00;1;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;4;43;431140;F;4120400;1;716510;101;5;22;45,00;1;1;0;4;97;0;0;0;1912,50;5;0;1;202205;202301;1;0;1;8,50
202205;2;28;280290;F;4221902;1;732120;101;7;25;44,00;3;1;0;1;97;0;0;0;1525,02;7;0;1;202205;202301;1;0;5;1525,02
202205;4;41;410690;G;4789004;1;422105;101;7;29;44,00;6;3;0;1;97;0;0;0;1557,00;3;0;1;202205;202301;1;0;5;1557,00
202205;3;35;355030;H;5310501;1;411010;103;6;17;20,00;1;3;0;1;97;0;0;1;569,36;6;1;1;202205;202301;1;0;5;569,36
202205;3;35;353180;O;8411600;-1;231105;101;9;23;24,00;1;3;0;1;40;0;0;1;1824,18;2;0;1;202211;202301;1;1;5;1824,18
202205;3;33;330200;G;4530703;-1;725505;101;7;24;44,00;6;1;0;1;43;0;0;0;1313,01;1;0;1;202205;202301;1;0;5;1313,01
202205;2;29;291080;F;4221902;1;731125;101;7;24;44,00;3;1;0;1;97;0;0;0;1912,23;9;0;1;202205;202301;1;0;5;1912,23
202205;3;32;320500;N;7820500;-1;514225;101;7;37;36,00;3;3;0;1;31;0;0;0;1233,15;10;0;1;202205;202301;1;0;5;1233,15
202205;3;31;310620;N;8112500;-1;715210;101;3;49;44,00;6;1;0;1;31;0;0;0;2268,19;1;0;1;202205;202301;1;0;5;2268,19
202205;1;16;160030;G;4744004;1;914405;101;7;22;44,00;6;1;0;1;97;0;0;0;1375,00;1;0;1;202205;202301;1;0;5;1375,00
202205;4;41;411370;N;8020001;1;514320;101;7;42;44,00;6;3;0;1;97;0;0;0;1447,60;7;0;1;202205;202301;1;0;1;6,58
202205;2;29;291080;F;4221902;1;715115;101;7;29;44,00;6;1;0;1;97;0;0;0;2121,05;9;0;1;202205;202301;1;0;5;2121,05
202205;3;35;354390;O;8411600;1;231320;105;9;50;30,00;3;1;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;2;26;260950;F;4399103;-1;142105;101;7;57;44,00;6;3;0;1;31;0;0;0;3100,00;3;0;1;202210;202301;1;1;5;3100,00
202205;3;32;320190;A;134200;-1;622020;101;4;44;44,00;3;1;2;3;90;0;0;0;1212,00;1;0;1;202205;202301;1;0;5;1212,00
202205;3;31;310620;N;8112500;-1;717020;101;7;49;44,00;6;1;0;1;31;0;0;0;1333,20;1;0;1;202205;202301;1;0;5;1333,20
202205;2;29;292740;F;4399199;1;715210;101;7;57;44,00;6;1;0;1;97;0;0;0;2403,28;5;0;1;202207;202301;1;1;5;2403,28
202205;3;31;310860;F;4330499;-1;715505;101;4;24;44,00;1;1;0;1;31;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;3;35;354390;O;8411600;1;331205;105;7;21;30,00;1;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;31;310560;F;4292802;1;725205;101;4;45;44,00;6;1;0;1;97;0;0;0;1999,44;8;0;1;202205;202301;1;0;5;1999,44
202205;2;23;230440;F;4321500;-1;422315;101;7;26;36,00;3;3;0;1;31;0;0;0;1212,00;5;0;1;202205;202301;1;0;5;1212,00
202205;2;27;270430;H;4923001;-1;519110;101;7;29;44,00;3;3;0;1;31;0;0;0;1149,75;6;0;1;202205;202301;1;0;5;1149,75
202205;3;31;313670;R;9313100;-1;223605;101;9;31;4,10;1;3;0;1;40;0;0;0;512,50;4;0;1;202205;202301;1;0;1;25,00
202205;3;35;354390;O;8411600;1;231210;105;9;39;30,00;1;1;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;5;53;530010;L;6810201;1;421310;101;9;22;44,00;3;1;0;1;97;0;0;0;1587,36;6;0;1;202205;202301;1;0;5;1587,36
202205;2;28;280290;F;4221902;1;731125;101;7;22;44,00;3;1;0;1;97;0;0;0;1267,29;7;0;1;202205;202301;1;0;5;1267,29
202205;2;26;261530;G;4712100;-1;782510;101;7;26;44,00;6;1;0;1;31;0;0;0;3100,00;2;0;1;202212;202301;1;1;5;3100,00
202205;3;31;310860;F;4330499;-1;716610;101;5;22;44,00;1;1;0;1;31;0;0;0;1550,00;6;0;1;202205;202301;1;0;5;1550,00
202205;5;52;520725;A;151201;1;621005;101;7;39;44,00;1;1;2;3;97;0;0;0;2424,00;1;0;1;202205;202301;1;0;5;2424,00
202205;5;51;510340;K;6462000;1;411010;101;7;39;44,00;3;3;0;1;97;0;0;0;1579,71;1;0;1;202212;202301;1;1;5;1579,71
202205;5;52;520140;H;4930202;-1;783215;101;5;47;44,00;3;1;0;1;32;0;0;0;1212,00;7;0;1;202205;202301;1;0;5;1212,00
202205;2;26;260190;A;155502;1;623315;101;7;32;44,00;6;1;0;1;97;0;0;0;1212,00;6;0;1;202205;202301;1;0;5;1212,00
202205;3;35;355220;F;4399103;-1;717020;101;7;22;44,00;1;1;0;1;31;0;0;0;1668,89;5;0;1;202205;202301;1;0;5;1668,89
202205;3;31;310560;F;4292802;1;725205;101;7;22;44,00;1;1;0;1;97;0;0;0;1999,44;8;0;1;202205;202301;1;0;5;1999,44
202205;1;16;160030;G;4744004;1;914405;101;7;43;44,00;6;1;0;1;97;0;0;0;1375,00;1;0;1;202205;202301;1;0;5;1375,00
202205;4;42;420430;S;9430800;-1;515305;101;7;45;44,00;1;1;0;1;43;0;0;0;1600,00;5;0;1;202205;202301;1;0;5;1600,00
202205;3;33;330185;G;4763603;1;919310;101;5;27;48,00;1;1;0;1;97;0;0;0;1283,73;2;0;1;202205;202301;1;0;5;1283,73
202205;3;31;310860;F;4330499;-1;715210;101;2;30;44,00;6;1;0;1;31;0;0;0;1850,00;6;0;1;202205;202301;1;0;5;1850,00
202205;2;29;293070;G;4771701;-1;521130;101;7;35;44,00;6;3;0;1;31;0;0;0;1212,00;3;0;1;202209;202301;1;1;5;1212,00
202205;2;27;270430;N;8111700;-1;517410;101;7;49;36,00;6;1;0;1;31;0;0;0;1345,00;1;0;1;202207;202301;1;1;5;1345,00
202205;3;35;355410;O;8412400;-1;331110;101;9;21;44,00;6;3;0;1;40;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202205;3;35;355410;O;8412400;-1;331110;101;8;53;44,00;6;1;0;1;31;0;0;0;1538,12;2;0;1;202206;202301;1;1;5;1538,12
202205;4;41;410690;M;6920602;1;252210;101;7;30;44,00;6;3;0;1;97;0;0;0;3000,00;1;0;1;202206;202301;1;1;5;3000,00
202205;3;31;317020;C;1412602;1;521110;101;6;28;44,00;1;3;0;1;97;0;0;0;2650,00;1;0;1;202206;202301;1;1;5;2650,00
202205;3;35;354390;O;8411600;1;331205;105;9;36;30,00;3;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;9;99;999999;A;151202;-1;621005;101;7;62;44,00;6;1;2;3;40;0;0;0;1212,00;1;0;1;202205;202301;1;0;5;1212,00
202205;3;33;330100;A;113000;1;621005;101;2;45;44,00;1;1;2;3;97;0;0;0;1238,60;1;0;1;202205;202301;1;0;1;5,63
202205;3;31;310620;N;8112500;-1;715545;101;7;57;44,00;6;1;0;1;31;0;0;0;2037,20;1;0;1;202205;202301;1;0;5;2037,20
202205;2;26;260190;A;155502;1;623315;101;7;19;44,00;6;1;0;1;97;0;0;0;1212,00;6;0;1;202205;202301;1;0;5;1212,00
202205;2;28;280290;F;4221902;1;862130;101;6;39;44,00;6;1;0;1;97;0;0;0;1377,52;7;0;1;202205;202301;1;0;5;1377,52
202205;3;35;355030;N;8299701;1;411005;101;7;29;44,00;3;1;0;1;97;0;0;0;1740,77;9;0;1;202205;202301;1;0;5;1740,77
202205;3;35;354880;N;8220200;-1;421310;101;7;25;33,00;6;1;0;1;40;0;0;0;1135,08;9;0;1;202205;202301;1;0;5;1135,08
202205;3;31;317010;F;4330404;-1;716610;101;2;48;45,00;1;1;0;1;31;0;0;0;1632,00;2;0;1;202205;202301;1;0;5;1632,00
202205;3;35;355410;O;8412400;-1;233225;101;7;23;44,00;6;3;0;1;40;0;0;0;1764,59;2;0;1;202206;202301;1;1;5;1764,59
202205;4;41;411990;P;8599601;-1;333105;101;7;35;44,00;6;1;0;1;31;0;0;0;1337,17;5;0;1;202212;202301;1;1;5;1337,17
202205;2;21;210530;F;4313400;1;717020;101;6;20;44,00;3;1;0;1;97;0;0;0;1315,60;8;0;1;202205;202301;1;0;5;1315,60
202205;1;13;130260;I;5611204;-1;513505;101;5;37;44,00;3;3;0;1;40;0;0;0;1212,00;4;0;1;202206;202301;1;1;5;1212,00
202205;4;41;410690;G;4712100;1;415210;101;7;33;44,00;6;1;0;1;97;0;0;0;1684,35;4;0;1;202207;202301;1;1;5;1684,35
202205;5;50;500270;I;5611203;-1;371410;101;7;21;44,00;6;3;0;1;40;0;0;0;1218,00;4;0;1;202205;202301;1;0;5;1218,00
202205;3;31;310860;F;4330499;-1;716610;101;6;32;44,00;1;1;0;1;31;0;0;0;1480,00;6;0;1;202205;202301;1;0;5;1480,00
202205;3;35;355030;N;8299701;1;519940;101;7;40;44,00;3;1;0;1;97;0;0;0;1740,78;9;0;1;202205;202301;1;0;5;1740,78
202205;2;29;292740;I;5611201;-1;513405;101;7;54;44,00;6;1;0;1;31;0;0;0;1212,00;4;0;1;202205;202301;1;0;5;1212,00
202205;3;31;312770;G;4741500;1;421125;101;7;24;44,00;6;1;0;1;97;0;0;0;1370,00;2;0;1;202205;202301;1;0;5;1370,00
202205;3;31;310620;O;8411600;-1;322205;101;7;56;44,00;2;3;0;1;60;0;0;0;1710,70;10;0;1;202205;202301;1;0;5;1710,70
202205;4;41;410690;G;4712100;1;415210;101;7;44;44,00;6;3;0;1;97;0;0;0;1684,35;4;0;1;202207;202301;1;1;5;1684,35
202205;2;28;280290;F;4221902;1;732105;101;7;35;44,00;3;1;0;1;97;0;0;0;2194,40;7;0;1;202205;202301;1;0;5;2194,40
202205;5;52;520330;A;162899;1;621005;101;4;45;43,75;2;1;2;3;97;0;0;0;1500,00;2;0;1;202205;202301;1;0;5;1500,00
202205;2;28;280290;F;4221902;1;732120;101;7;40;44,00;3;1;0;1;97;0;0;0;2142,21;7;0;1;202205;202301;1;0;5;2142,21
202205;3;35;355030;G;4741500;-1;715705;101;6;48;44,00;6;1;0;1;32;0;0;0;2310,63;5;0;1;202205;202301;1;0;5;2310,63
202205;1;15;150442;F;4120400;1;717020;101;6;20;44,00;3;1;0;1;97;0;0;0;1243,67;5;0;1;202205;202301;1;0;5;1243,67
202205;1;16;160030;F;4120400;-1;717020;101;7;24;44,00;6;1;0;1;43;0;0;0;1300,15;7;0;1;202207;202301;1;1;5;1300,15
202205;4;42;420590;C;2229301;1;811770;101;7;21;44,00;1;1;0;1;97;0;0;0;1689,60;9;0;1;202205;202301;1;0;1;7,68
202205;3;35;353440;G;4744004;1;521140;101;5;42;44,00;3;1;0;1;97;0;0;0;1350,00;2;0;1;202205;202301;1;0;5;1350,00
202205;1;16;160030;G;4744004;1;301110;101;7;31;44,00;6;1;0;1;97;0;0;0;1700,00;1;0;1;202205;202301;1;0;5;1700,00
202205;2;22;221060;F;4120400;-1;717020;101;6;22;44,00;1;1;0;1;40;0;0;0;1214,00;6;0;1;202205;202301;1;0;5;1214,00
202205;3;35;354390;O;8411600;1;321105;105;7;63;40,00;1;1;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;31;310860;F;4330499;-1;715210;101;7;50;44,00;1;1;0;1;31;0;0;0;1850,00;6;0;1;202205;202301;1;0;5;1850,00
202205;3;31;310560;F;4292802;1;724315;101;4;56;44,00;6;1;0;1;97;0;0;0;2110,52;8;0;1;202205;202301;1;0;5;2110,52
202205;1;15;150442;F;4120400;1;715210;101;6;28;44,00;3;1;0;1;97;0;0;0;1715,85;5;0;1;202205;202301;1;0;5;1715,85
202205;1;13;130260;I;5611201;-1;848110;101;7;59;36,00;3;3;0;1;31;0;0;0;1260,00;7;0;1;202207;202301;1;1;5;1260,00
202205;3;33;330100;Q;8640206;1;411010;101;8;34;,44;3;3;0;1;97;0;0;0;1212,00;1;0;1;202205;202301;1;0;5;1212,00
202205;2;27;270430;N;8111700;-1;517410;101;7;64;36,00;3;1;0;1;31;0;0;0;1345,00;1;0;1;202207;202301;1;1;5;1345,00
202205;1;15;150420;F;4212000;1;724315;101;5;30;,44;6;1;0;1;97;0;0;0;1901,73;1;0;1;202207;202301;1;1;5;1901,73
202205;3;33;330455;I;5611201;1;513405;101;4;22;,44;1;1;0;1;97;0;0;0;1212,00;4;0;1;202209;202301;1;1;5;1212,00
202205;2;29;291080;C;3313901;1;914405;101;7;26;40,00;1;1;0;1;97;0;0;0;1388,50;2;0;1;202205;202301;1;0;5;1388,50
202205;2;29;292740;I;5611201;-1;513420;101;7;31;44,00;6;1;0;1;31;0;0;0;1212,00;4;0;1;202205;202301;1;0;5;1212,00
202205;3;33;330630;G;4759899;1;514325;101;7;42;44,00;1;3;0;1;97;0;0;0;1417,75;3;0;1;202205;202301;1;0;5;1417,75
202205;3;35;355410;O;8412400;-1;331110;101;8;28;44,00;6;3;0;1;40;0;0;0;1338,12;2;0;1;202206;202301;1;1;5;1338,12
202205;3;35;353180;O;8411600;-1;231335;101;9;58;18,00;1;3;0;1;43;0;0;1;1941,30;2;0;1;202211;202301;1;1;1;21,57
202205;4;41;411520;G;4781400;-1;521110;101;8;54;44,00;1;3;0;1;90;0;0;0;1652,00;2;0;1;202205;202301;1;0;5;1652,00
202205;4;41;410690;G;4712100;1;415210;101;7;34;44,00;6;3;0;1;97;0;0;0;1684,35;4;0;1;202207;202301;1;1;5;1684,35
202205;3;31;310860;F;4330499;-1;715505;101;6;37;44,00;1;1;0;1;31;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;3;35;354390;O;8411600;1;331205;105;9;64;30,00;1;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;35;353440;G;4637107;1;514110;101;7;25;44,00;6;1;0;1;97;0;0;0;1585,44;4;0;1;202211;202301;1;1;5;1585,44
202205;2;29;291080;F;4221902;1;732120;101;7;37;44,00;6;1;0;1;97;0;0;0;2142,21;9;0;1;202205;202301;1;0;5;2142,21
202205;3;35;353180;O;8411600;-1;231210;101;9;40;38,00;3;3;0;1;40;0;0;0;3326,90;2;0;1;202211;202301;1;1;1;17,51
202205;3;31;310860;F;4330499;-1;715505;101;6;43;44,00;1;1;0;1;31;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;3;31;310860;F;4330499;-1;715505;101;5;47;44,00;1;1;0;1;40;0;0;0;1900,00;6;0;1;202205;202301;1;0;5;1900,00
202205;3;35;355030;F;4221905;1;313315;101;7;44;44,00;2;1;0;1;97;0;0;0;1279,11;10;0;1;202205;202301;1;0;5;1279,11
202205;5;53;530010;L;6810201;1;354210;101;9;47;44,00;3;1;0;1;97;0;0;0;305400,00;6;0;1;202205;202301;1;0;5;305400,00
202205;3;33;330185;G;4763603;1;414105;101;5;28;48,00;1;1;0;1;97;0;0;0;1400,00;2;0;1;202205;202301;1;0;5;1400,00
202205;3;35;355030;P;8541400;-1;410105;101;8;32;44,00;1;3;0;1;31;0;0;0;2295,98;3;0;1;202205;202301;1;0;5;2295,98
202205;3;35;354390;O;8411600;1;331205;105;9;23;27,00;3;3;0;1;97;0;0;0;,00;8;0;1;202211;202301;1;1;5;,00
202205;3;35;351230;I;5590603;-1;514320;101;7;71;44,00;1;1;0;1;40;0;0;0;1212,00;1;0;1;202211;202301;1;1;5;1212,00
202205;3;33;330455;S;9609299;1;517115;101;7;27;44,00;4;1;0;1;97;0;0;0;1528,95;2;0;1;202205;202301;1;0;5;1528,95
202205;3;35;355030;H;5320202;-1;519110;101;5;25;44,00;3;1;0;1;32;0;0;0;1483,29;3;0;1;202210;202301;1;1;5;1483,29
202205;2;29;290850;M;7020400;1;252105;111;7;41;44,00;1;3;0;1;97;0;1;0;1212,20;1;0;1;202205;202301;1;0;1;5,51
202205;2;24;240360;C;1020101;-1;513505;101;7;23;44,00;3;3;0;1;43;0;0;0;1212,00;7;0;1;202206;202301;1;1;5;1212,00
202205;4;42;420430;S;9430800;-1;251505;101;9;24;44,00;1;3;0;1;43;0;0;0;3000,00;5;0;1;202205;202301;1;0;5;3000,00
202205;3;35;353180;O;8411600;-1;231210;101;9;49;30,00;1;3;0;1;40;0;0;1;2626,50;2;0;1;202211;202301;1;1;1;17,51
202205;4;43;431245;P;8513900;1;782305;106;5;45;44,00;1;1;0;1;97;0;0;9;;4;0;1;202207;202301;1;1;99;
202205;3;31;317010;F;4330404;-1;716610;101;6;20;45,00;1;1;0;1;43;0;0;0;1632,00;2;0;1;202205;202301;1;0;5;1632,00
202205;3;31;310560;F;4292802;1;725205;101;6;18;44,00;6;1;0;1;97;0;0;0;1999,44;8;0;1;202205;202301;1;0;5;1999,44
202205;4;43;431560;C;1020102;-1;841484;111;2;45;44,00;1;3;0;1;43;0;1;9;1566,40;8;0;1;202205;202301;1;0;1;7,12
202205;3;31;314480;F;4212000;1;717020;101;7;21;44,00;3;1;0;1;97;0;0;0;1430,00;7;0;1;202205;202301;1;0;5;1430,00
202205;4;41;410690;G;4712100;1;415210;101;7;53;44,00;6;1;0;1;97;0;0;0;1684,35;4;0;1;202207;202301;1;1;5;1684,35
202205;3;32;320332;G;4711302;-1;848510;101;5;40;44,00;1;1;0;1;40;0;0;0;1468,52;6;0;1;202205;202301;1;0;5;1468,52
202205;2;26;261530;G;4712100;-1;411010;101;7;41;44,00;6;1;0;1;31;0;0;0;3100,00;2;0;1;202210;202301;1;1;5;3100,00
202205;1;15;150442;F;4120400;1;715210;101;6;58;44,00;3;1;0;1;97;0;0;0;1718,35;5;0;1;202205;202301;1;0;5;1718,35
202205;5;51;510760;C;1011201;-1;784205;101;6;28;44,00;3;3;0;1;43;0;0;0;1374,11;9;0;1;202205;202301;1;0;5;1374,11
